"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3902813";"";"None";"381.82";"0";"4.87";"5";"O=C(Nc1c(OCc2ccc(Cl)cc2)cccc1C(=O)O)c1ccccc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3873940";"Inhibition of wild-type HCV genotype 1b Con1 NS5B RNA dependent RNA polymerase C316Y mutant expressed in Escherichia coli BL21(DE3) Star assessed as inhibition of [alpha-32P]UTP incorporation using polyrA/T12 as template/primer measured after 60 mins by TopCount NXT method";"B";"BAO_0000019";"assay format";"Hepatitis C virus (isolate Con1)";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3872248";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";""
"CHEMBL205086";"";"None";"373.35";"0";"2.33";"46";"O=C(O)c1nc(-c2sccc2[N+](=O)[O-])n(Cc2ccccc2)c(=O)c1O";"IC50";"'='";"79300.0";"nM";"4.10";"";"";"UO_0000065";"10.98";"0.22";"1.77";"3.03";"0";"CHEMBL864354";"Inhibitory activity against HCV 1b BK NS5B deltaC55 RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138187";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL370569";"";"None";"274.32";"0";"3.48";"34";"CCCC1(CC(=O)O)OCCc2c1oc1ccccc21";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864623";"Displacement of [alpha-32P]GTP from recombinant HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148590";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL379236";"";"None";"322.40";"0";"4.39";"28";"CCCC1(CC(=O)O)OCCc2c1sc1c(C)cc(F)cc21";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864623";"Displacement of [alpha-32P]GTP from recombinant HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148590";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL440562";"";"None";"232.19";"0";"1.25";"2";"O=C(O)c1nc(-c2ccccc2)nc(O)c1O";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"19.48";"0.36";"3.27";"4.37";"1";"CHEMBL828388";"inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1137893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL263310";"";"None";"360.37";"0";"3.48";"4d";"COc1ccc(-c2nc3ncnc(O)c3nc2-c2ccc(OC)cc2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL832944";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144286";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL362625";"";"None";"345.32";"0";"3.37";"4f";"O=[N+]([O-])c1ccc(-c2nc3c(O)ncnc3nc2-c2ccccc2)cc1";"IC50";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"13.43";"0.24";"1.27";"4.04";"0";"CHEMBL832944";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144286";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL561360";"";"None";"385.53";"1";"5.68";"21";"CC(C)N(c1cc(-c2ccccc2)sc1C(=O)O)C(=O)[C@H]1CC[C@H](C)CC1";"IC50";"'>'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1053024";"Inhibition of HCV1b BK NS5B Cdelta21 RNA dependent RNA polymerase Thumb site 2 M423K mutant";"B";"BAO_0000019";"assay format";"Hepatitis C virus (isolate BK)";"None";"None";"None";"None";"";"O39930";"M423K";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1151959";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL561360";"";"None";"385.53";"1";"5.68";"21";"CC(C)N(c1cc(-c2ccccc2)sc1C(=O)O)C(=O)[C@H]1CC[C@H](C)CC1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"20.22";"0.39";"2.12";"13.53";"0";"CHEMBL1053025";"Inhibition of HCV1b BK NS5B Cdelta21 RNA dependent RNA polymerase Palm site 1 and 2 M414T mutant";"B";"BAO_0000019";"assay format";"Hepatitis C virus (isolate BK)";"None";"None";"None";"None";"";"O39930";"M414T";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1151959";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL19332";"";"None";"192.17";"0";"0.91";"1";"O=C(O)C(=O)CC(=O)c1ccccc1";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"27.29";"0.51";"4.33";"7.34";"0";"CHEMBL768322";"Inhibitory activity against Hepatitis C virus RNA dependent RNA polymerase nonstructural protein 5B";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1139456";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL426948";"";"None";"278.30";"0";"2.48";"17";"CCCCCOc1ccccc1C(=O)CC(=O)C(=O)O";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"16.54";"0.31";"2.12";"5.70";"0";"CHEMBL768322";"Inhibitory activity against Hepatitis C virus RNA dependent RNA polymerase nonstructural protein 5B";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1139456";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL177930";"";"None";"323.30";"0";"2.69";"26";"N#Cc1cccc(COc2cccc(/C(O)=C/C(=O)C(=O)O)c2)c1";"IC50";"'='";"6700.0";"nM";"5.17";"";"";"UO_0000065";"16.00";"0.29";"2.48";"4.81";"0";"CHEMBL768322";"Inhibitory activity against Hepatitis C virus RNA dependent RNA polymerase nonstructural protein 5B";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1139456";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL366966";"";"None";"311.29";"0";"2.17";"20";"O=C(O)C(=O)CC(=O)c1cccc(NC(=O)c2ccccc2)c1";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"15.93";"0.29";"2.79";"4.93";"0";"CHEMBL768322";"Inhibitory activity against Hepatitis C virus RNA dependent RNA polymerase nonstructural protein 5B";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1139456";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL486231";"GS-461203";"-1.0";"500.16";"3";"-1.13";"2'-Me,2'-F-UTP";"C[C@@]1(F)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(=O)[nH]c1=O";"IC50";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"12.84";"0.29";"7.55";"2.63";"0";"CHEMBL4413724";"Inhibition of NS5B polymerase in HCV genotype 3a infected in human HuH7 replicon cells after 96 hrs by RT-PCR analysis";"B";"BAO_0000219";"cell-based format";"Hepatitis C virus subtype 3a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4411318";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";""
"CHEMBL173718";"";"None";"298.39";"0";"4.66";"23";"CC(C)=Cc1nc2cc(C(=O)O)ccc2n1C1CCCCC1";"IC50";"'='";"19000.0";"nM";"4.72";"";"";"UO_0000065";"15.82";"0.29";"0.06";"8.57";"0";"CHEMBL750250";"Inhibitory activity against NS5B polymerase of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149223";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL4112666";"";"None";"546.22";"3";"-0.08";"BDBM249199";"C[C@@]1(N=[N+]=[N-])[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1c1cnc2c(N)ncnn12";"IC50";"'='";"930.0";"nM";"6.03";"";"434797";"UO_0000065";"11.04";"0.24";"6.11";"1.96";"0";"CHEMBL3889111";"Inhibition Assay: To measure inhibition of the enzymatic activity of the HCV NS5B RNA-dependent RNA polymerase by the nucleoside triphosphate compounds of the present invention, a radiolabeled nucleotide incorporation assay was used. This assay is a modified version of the assay described in International Publication No. WO2002/057287. Briefly, 50 μL reactions containing 20 mM HEPES (pH 7.3); 7.5 mM DTT; 20 units/ml RNasIN; 1 μM each of ATP, GTP, UTP and CTP; 20 μCi/mL [33P]-CTP; 10 mM MgCl; 60 mM NaCl; 100 μg/ml BSA; 0.021 μM DCoH heteropolymer RNA template; and 5 nM NS5B (1b-BKΔ55) enzyme were incubated at room temperature for 1 hour. The assay was then terminated by the addition of 500 mM EDTA (50 μL). The reaction mixture was transferred to a Millipore DE81 filter plate and the incorporation of labeled CTP is determined using Packard TopCount.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3886946";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3121385";"";"None";"553.23";"3";"-0.25";"I-TP";"COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@]1(C)F";"IC50";"'='";"5310.0";"nM";"5.28";"";"";"UO_0000065";"9.53";"0.21";"5.52";"1.97";"0";"CHEMBL3123718";"Inhibition of HCV genotype 1b recombinant NS5B RNA dependent RNA polymerase S282T mutant using IRES RNA as substrate after 30 mins by radioactive assay in presence of [alpha32p]UTP";"B";"BAO_0000019";"assay format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"O39930";"S282T";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3120143";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";""
"CHEMBL4437513";"";"None";"390.30";"0";"3.10";"13f";"O=c1/c(=C\c2ccc(Cl)cc2Cl)sc2n1CN(c1ccccc1)CN=2";"IC50";"'='";"1370.0";"nM";"5.86";"";"";"UO_0000065";"15.02";"0.32";"2.76";"15.59";"0";"CHEMBL4314448";"Inhibition of recombinant HCV genotype 1a NS5B polymerase coincubated with HCV international ribosome entry site template sequence containing nucleotide residues 21-371 of HCV 5'-untranslated Escherichia coli DNA polymerase I region incubated for 3 hrs by scintillation/luminescence counter method";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4311989";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL4554145";"";"None";"390.82";"0";"4.15";"5c";"O=C(CN1C(=O)S/C(=C\c2ccc(F)cc2)C1=O)Nc1ccc(Cl)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"17.91";"0.37";"2.85";"10.53";"0";"CHEMBL4314448";"Inhibition of recombinant HCV genotype 1a NS5B polymerase coincubated with HCV international ribosome entry site template sequence containing nucleotide residues 21-371 of HCV 5'-untranslated Escherichia coli DNA polymerase I region incubated for 3 hrs by scintillation/luminescence counter method";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4311989";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL4451951";"";"None";"390.30";"0";"3.10";"14b";"O=c1/c(=C\c2ccc(Cl)cc2)sc2n1CN(c1ccc(Cl)cc1)CN=2";"IC50";"'='";"1819.7";"nM";"5.74";"";"";"UO_0000065";"14.71";"0.31";"2.64";"15.27";"0";"CHEMBL4314448";"Inhibition of recombinant HCV genotype 1a NS5B polymerase coincubated with HCV international ribosome entry site template sequence containing nucleotide residues 21-371 of HCV 5'-untranslated Escherichia coli DNA polymerase I region incubated for 3 hrs by scintillation/luminescence counter method";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4311989";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL4521216";"";"None";"373.84";"0";"2.59";"14c";"O=c1/c(=C\c2ccc(F)cc2)sc2n1CN(c1ccc(Cl)cc1)CN=2";"IC50";"'='";"199.99";"nM";"6.70";"";"";"UO_0000065";"17.92";"0.37";"4.11";"17.82";"0";"CHEMBL4314448";"Inhibition of recombinant HCV genotype 1a NS5B polymerase coincubated with HCV international ribosome entry site template sequence containing nucleotide residues 21-371 of HCV 5'-untranslated Escherichia coli DNA polymerase I region incubated for 3 hrs by scintillation/luminescence counter method";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4311989";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL4448077";"";"None";"390.30";"0";"3.10";"14e";"O=c1/c(=C\c2ccccc2Cl)sc2n1CN(c1ccc(Cl)cc1)CN=2";"IC50";"'='";"89.95";"nM";"7.05";"";"";"UO_0000065";"18.05";"0.38";"3.95";"18.74";"0";"CHEMBL4314448";"Inhibition of recombinant HCV genotype 1a NS5B polymerase coincubated with HCV international ribosome entry site template sequence containing nucleotide residues 21-371 of HCV 5'-untranslated Escherichia coli DNA polymerase I region incubated for 3 hrs by scintillation/luminescence counter method";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4311989";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL4464682";"";"None";"385.88";"0";"2.46";"15b";"COc1ccc(N2CN=c3s/c(=C/c4ccc(Cl)cc4)c(=O)n3C2)cc1";"IC50";"'='";"3531.83";"nM";"5.45";"";"";"UO_0000065";"14.13";"0.29";"2.99";"11.64";"0";"CHEMBL4314448";"Inhibition of recombinant HCV genotype 1a NS5B polymerase coincubated with HCV international ribosome entry site template sequence containing nucleotide residues 21-371 of HCV 5'-untranslated Escherichia coli DNA polymerase I region incubated for 3 hrs by scintillation/luminescence counter method";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4311989";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL4450833";"";"None";"369.42";"0";"1.94";"15c";"COc1ccc(N2CN=c3s/c(=C/c4ccc(F)cc4)c(=O)n3C2)cc1";"IC50";"'='";"69.98";"nM";"7.16";"";"";"UO_0000065";"19.37";"0.38";"5.22";"15.28";"0";"CHEMBL4314448";"Inhibition of recombinant HCV genotype 1a NS5B polymerase coincubated with HCV international ribosome entry site template sequence containing nucleotide residues 21-371 of HCV 5'-untranslated Escherichia coli DNA polymerase I region incubated for 3 hrs by scintillation/luminescence counter method";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4311989";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL3944097";"";"None";"608.76";"1";"3.93";"BDBM243455";"COc1ccc2c(c1)CC1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O";"IC50";"'='";"410.0";"nM";"6.39";"";"425017";"UO_0000065";"10.49";"0.20";"2.46";"5.80";"0";"CHEMBL3888954";"Inhibition Assay: Measurement of HCV NS5B polymerization activity was performed by evaluating the amount of radiolabeled GTP incorporated by the enzyme in a newly synthesized RNA using heteropolymeric RNA template/primer. The RdRp assay was carried out in 384-well plates using 50 nM of purified NS5B enzyme, which was incubated with 300 nM 5'-biotinylated oligo(rG13)/poly(rC) or oligo (rU15)/poly(rA) primer-template, 600 nM of GTP, and 0.1 μCi of [3H]GTP or [3H]UTP in 25 mM Tris-HCl, pH 7.5, 5 mM MgCl2, 25 mM KCl, 17 mM NaCl and 3 mM of DTT. The 30 μL reaction mixture was incubated at room temperature for 2 h before stopping the reaction by adding 30 μL of streptavidin coated SPA-beads (GE Healthcare, Uppsala, Sweden) in 0.5 M EDTA. The 30 μL reaction was terminated after 2 hours at 25° C. upon addition of 30 μl streptavidin-coated SPA beads (GE Healthcare, Uppsala, Sweden 5 mg/ml in 0.5 M EDTA). After incubation at 25° C. for 30 min, the plate was counted using a Packard TopCount microplate reader (30 sec/well, 1 min count delay) and IC50 values were calculated (Table 1: IC50 1bJ4).";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3886897";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL2043043";"";"None";"608.76";"1";"3.93";"BDBM243463";"COc1ccc2c(c1)C[C@H]1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O";"IC50";"'='";"2420.0";"nM";"5.62";"";"425026";"UO_0000065";"9.23";"0.18";"1.69";"5.10";"0";"CHEMBL3888955";"Primer-Dependent Transcription Assay: IC50 con1b were determined according to the method as described previously (Pauwels et al, 2007, J Virol 81:6909-19) using a primer-dependent transcription assay. Following a 10 minute preincubation with the inhibitor, 20 nM of purified Con1b NS5B enzyme was incubated for 10 min. with 150 nM 5′-biotinylated oligo (rG13) primer, 15 nM poly(rC) template, 19 mM Tris-HCl, 5 mM MgCl2, 17 mM NaCl, 21 mM KCl, and 2.5 mM DTT. 600 nM GTP and 0.13 μCi of [3H]GTP was then added to initiate the 40-μl reaction mixture, which was then incubated at room temperature for 2 h before the reaction was stopped by addition of 40-μl streptavidin-coated SPA beads.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3886897";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4546003";"";"None";"530.18";"3";"-1.42";"2e-TP";"CC[C@]1(O)[C@H](n2ccc(=O)[nH]c2=O)O[C@](F)(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]1O";"IC50";"'='";"84000.0";"nM";"4.08";"";"";"UO_0000065";"7.69";"0.17";"5.50";"1.54";"0";"CHEMBL4394392";"Inhibition of HCV NS5B RNA-dependent RNA polymerase activity assessed as reduction in radiolabeled-UTP incorporation into RNA using cIRES template measured after 2 hrs by microscintillation counting method";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL4393666";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";""
"CHEMBL212583";"";"None";"558.10";"2";"8.57";"40";"Cc1nc(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)c(-c2ccc(Cl)cc2)s1";"IC50";"'='";"5888436.55";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3074361";"Inhibition of Hepatitis C virus genotype 1 NS5B polymerases lacking C-terminal 47 amino acid residues expressed in Escherichia coli after 60 min";"B";"BAO_0000019";"assay format";"Hepatitis C virus genotype 1";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3045038";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
"CHEMBL387301";"";"None";"520.60";"2";"8.29";"38";"O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3ccccc3-c3ccccc3)cc1F)n2C1CCCCC1";"IC50";"'='";"10000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3074361";"Inhibition of Hepatitis C virus genotype 1 NS5B polymerases lacking C-terminal 47 amino acid residues expressed in Escherichia coli after 60 min";"B";"BAO_0000019";"assay format";"Hepatitis C virus genotype 1";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3045038";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
"CHEMBL209853";"";"None";"670.21";"2";"9.74";"23";"O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3cc(C(=O)NCc4ccccc4)ccc3-c3ccc(Cl)cc3)cc1)n2C1CCCCC1";"IC50";"'='";"34514373.93";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3074361";"Inhibition of Hepatitis C virus genotype 1 NS5B polymerases lacking C-terminal 47 amino acid residues expressed in Escherichia coli after 60 min";"B";"BAO_0000019";"assay format";"Hepatitis C virus genotype 1";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3045038";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
"CHEMBL2296935";"";"None";"640.11";"2";"8.22";"6";"CC(=O)NC(=O)c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)c1";"IC50";"'='";"71449632.61";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3074361";"Inhibition of Hepatitis C virus genotype 1 NS5B polymerases lacking C-terminal 47 amino acid residues expressed in Escherichia coli after 60 min";"B";"BAO_0000019";"assay format";"Hepatitis C virus genotype 1";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3045038";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
"CHEMBL375133";"";"None";"640.16";"2";"9.08";"4";"CC(C)NC(=O)c1ccc(-c2ccc(Cl)cc2)c(COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)c(F)c2)c1";"IC50";"'='";"76913044.03";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3074361";"Inhibition of Hepatitis C virus genotype 1 NS5B polymerases lacking C-terminal 47 amino acid residues expressed in Escherichia coli after 60 min";"B";"BAO_0000019";"assay format";"Hepatitis C virus genotype 1";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3045038";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";""
