"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3969281";"";"None";"353.40";"0";"3.59";"BDBM252040";"COc1cc(C(=O)NC(C)Cc2ccc(F)cc2)ccc1-c1cn[nH]c1";"IC50";"'='";"35.8";"nM";"7.45";"";"439158";"UO_0000065";"21.07";"0.39";"3.86";"11.11";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL1214929";"";"None";"265.32";"0";"2.06";"1";"NCCNc1nc(-c2ccncc2)cc2cnccc12";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"28.35";"0.51";"5.46";"9.81";"0";"CHEMBL3383292";"Inhibition of ROCK-1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352074";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL1667970";"";"None";"258.32";"0";"2.05";"14D";"O=c1[nH]ccc2cc(O[C@H]3CCCNCC3)ccc12";"IC50";"'='";"57.54";"nM";"7.24";"";"";"UO_0000065";"28.03";"0.52";"5.19";"13.38";"0";"CHEMBL1670413";"Inhibition of ROCK1 by IMAP assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667835";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL3218015";"";"None";"403.49";"0";"2.90";"5k";"CS(=O)(=O)Nc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1";"IC50";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"15.49";"0.32";"3.35";"5.53";"1";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218019";"";"None";"368.46";"0";"4.32";"5o";"CCCOc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1";"IC50";"'='";"3360.0";"nM";"5.47";"";"";"UO_0000065";"14.86";"0.29";"1.15";"7.19";"1";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218021";"";"None";"328.37";"0";"3.67";"5q";"O=C(NCc1cccc(F)c1)Nc1nc(-c2ccncc2)cs1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"21.32";"0.42";"3.33";"10.46";"1";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218026";"";"None";"324.41";"0";"3.84";"5w";"Cc1cccc(CNC(=O)Nc2nc(-c3ccncc3)cs2)c1";"IC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"19.53";"0.38";"2.50";"9.47";"1";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218280";"";"None";"353.41";"0";"2.55";"(S)-14d";"NC(=O)[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"20.08";"0.39";"4.55";"6.45";"1";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218284";"";"None";"358.85";"0";"4.74";"(R)-14h";"C[C@@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1cccc(Cl)c1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"17.26";"0.35";"1.45";"9.26";"0";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218286";"";"None";"340.41";"0";"3.06";"(R)-14b";"O=C(Nc1nc(-c2ccncc2)cs1)N[C@@H](CO)c1ccccc1";"IC50";"'='";"5200.0";"nM";"5.28";"";"";"UO_0000065";"15.52";"0.30";"2.22";"6.06";"1";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218287";"";"None";"338.44";"0";"4.48";"(S)-14c";"CC[C@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1";"IC50";"'='";"52200.0";"nM";"4.28";"";"";"UO_0000065";"12.65";"0.24";"-0.20";"6.40";"0";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL3218292";"";"None";"358.85";"0";"4.74";"(S)-14h";"C[C@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1cccc(Cl)c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL2333879";"";"None";"384.49";"0";"3.56";"73";"CN(C)c1nc([C@@H]2CNC[C@H]2c2ccccc2)nc2ccc(-c3cn[nH]c3)cc12";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2346264";"Inhibition of ROCK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331421";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL1765741";"";"None";"444.50";"0";"2.42";"34a";"C[C@@H]1CO[C@H](C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1";"IC50";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"15.30";"0.28";"4.38";"4.59";"0";"CHEMBL1768782";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1765070";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL570116";"";"None";"437.50";"0";"3.07";"22j";"Cc1c[nH]c2ncnc(N3CCN(C(=O)Nc4cccc(OC(=O)N(C)C)c4)[C@@H](C)C3)c12";"IC50";"'='";"490.0";"nM";"6.31";"";"";"UO_0000065";"14.42";"0.27";"3.24";"5.91";"0";"CHEMBL1036968";"Inhibition of human ROCK1 expressed in baculovirus system";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154624";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL481248";"";"None";"375.45";"0";"4.32";"47";"C[C@@H](Nc1c(Nc2ccnc(-c3ccsc3)c2)c(=O)c1=O)c1ccccc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1011436";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136863";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL519113";"";"None";"359.39";"0";"3.85";"46";"C[C@@H](Nc1c(Nc2ccnc(-c3ccco3)c2)c(=O)c1=O)c1ccccc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1011436";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136863";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL467079";"";"None";"322.32";"0";"1.06";"32";"NC(=O)C(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1011436";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136863";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";""
"CHEMBL2023155";"";"None";"294.36";"0";"3.32";"BDBM50382688";"O=C(NCCCc1ccccc1)Nc1ccc2[nH]ncc2c1";"IC50";"'='";"2460.0";"nM";"5.61";"";"417304";"UO_0000065";"19.06";"0.35";"2.29";"8.03";"0";"CHEMBL3888818";"FRET-Based Enzyme-Coupled Assay: A robust FRET-based, enzyme-coupled assay format, Z-Lyte® Kinase Assay Ser/Thr 13 Peptide Kit (Invitrogen, cat. PV3793), was employed in this study to monitor inhibition of ROCK1 (Invitrogen, cat. PV3691) and ROCK2 (Invitrogen, cat. PV3759) enzyme activities. Compounds were tested on three separate days with 8 point dilutions done in duplicate to determine the average IC50 values. The assay conditions were optimized to 15 μl of kinase reaction volume with 5 ng of enzyme in 50 mM HEPES (pH 7.5), 10 mM MgCl2, 1 mM EGTA, and 0.01% Brij-35. The reaction was incubated 1 hr. at room temperature in the presence of 1.5 μM of substrate with 12.5 μM of ATP (ROCK1 assay) or 2 μM of substrate with 50 μM of ATP (ROCK2 assay) in the presence of various concentrations of the compounds. The reaction was then stopped and the ratio of phosphorylated to unphosphorylated peptide substrate was determined by selective cleavage of only the unphosphorylated peptide as described by the manufacturer (Invitrogen, cat. PV3793). This was followed by excitation of coumarin at 400 nm resulting in emission at 445 nm and energy transfer to fluorescein and final emission at 520 nm. The substrate contains both coumarin and fluorescein and only uncleaved phosphorylated substrate will undergo FRET.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886847";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL559147";"Y-27632";"None";"247.34";"0";"2.17";"Y-27632";"C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1";"IC50";"'='";"870.96";"nM";"6.06";"";"";"UO_0000065";"24.50";"0.46";"3.89";"8.91";"0";"CHEMBL1647664";"Inhibition of ROCK-1 by Immobilized metal ion affinity-based fluorescence polarization assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641363";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1085935";"";"None";"312.44";"0";"3.90";"rac-40";"Cc1c(-c2ccnc(N)n2)sc2ccc(C(N)C(C)C)cc12";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"23.11";"0.45";"3.32";"9.28";"0";"CHEMBL1117720";"Inhibition of ROCK1 assessed as ATP cunsumption";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL3947211";"";"None";"355.37";"0";"2.69";"BDBM252091";"COc1cc(C(=O)NC(CO)c2ccccc2F)ccc1-c1cn[nH]c1";"IC50";"'='";"56.5";"nM";"7.25";"";"439214";"UO_0000065";"20.40";"0.38";"4.56";"8.31";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3932451";"";"None";"335.41";"0";"3.58";"BDBM252109";"CCc1ccccc1CNC(=O)c1ccc(-c2cn[nH]c2)c(OC)c1";"IC50";"'='";"36.4";"nM";"7.44";"";"439227";"UO_0000065";"22.18";"0.41";"3.86";"11.10";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4109949";"";"None";"332.36";"0";"2.41";"BDBM252122";"N#Cc1cc(C(=O)N[C@H](CO)c2ccccc2)ccc1-c1cn[nH]c1";"IC50";"'='";"510.0";"nM";"6.29";"";"439241";"UO_0000065";"18.93";"0.34";"3.88";"6.18";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4106845";"";"None";"387.39";"0";"3.22";"BDBM252123";"CCOc1cc(C(=O)N[C@H](CO)c2c(F)cccc2F)ccc1-c1cn[nH]c1";"IC50";"'='";"82.7";"nM";"7.08";"";"439242";"UO_0000065";"18.28";"0.35";"3.86";"8.12";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3956875";"";"None";"350.42";"0";"2.39";"BDBM252161";"COc1cc(-c2cn[nH]c2)ccc1C(=O)NC(CN)Cc1ccccc1";"IC50";"'='";"4.6";"nM";"8.34";"";"439280";"UO_0000065";"23.79";"0.44";"5.95";"8.96";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4109115";"";"None";"362.43";"0";"2.99";"BDBM252183";"CC(=O)NC[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(C)c1)c1ccccc1";"IC50";"'='";"97.2";"nM";"7.01";"";"439302";"UO_0000065";"19.35";"0.35";"4.02";"8.07";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4107997";"";"None";"400.43";"0";"3.44";"BDBM252193";"CCNC[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(OC)c1)c1c(F)cccc1F";"IC50";"'='";"2.26";"nM";"8.65";"";"439312";"UO_0000065";"21.59";"0.41";"5.21";"10.94";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL4112045";"";"None";"335.41";"0";"3.62";"BDBM252201";"CC(O)c1cc(C(=O)N[C@H](C)c2ccccc2)ccc1-c1cn[nH]c1";"IC50";"'='";"50.0";"nM";"7.30";"";"439320";"UO_0000065";"21.77";"0.40";"3.68";"9.36";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL3902850";"";"None";"397.45";"0";"3.64";"BDBM252227";"COc1cc(C(=O)N(Cc2ccccc2F)CC(C)(C)O)ccc1-c1cn[nH]c1";"IC50";"'='";"839.0";"nM";"6.08";"";"439345";"UO_0000065";"15.29";"0.29";"2.44";"7.75";"0";"CHEMBL3889185";"In Vitro Assay: The effectiveness of compounds of the present invention as ROCK inhibitors can be determined in a 30 μL assay containing 20 mM HEPES, pH 7.5, 20 mM MgCl2, 0.015% Brij-35, 4 mM DTT, 5 μM ATP and 1.5 μM peptide substrate (FITC-AHA-AKRRRLSSLRA-OH). Compounds were dissolved in DMSO so that the final concentration of DMSO was <2%, and the reaction was initiated with Rho kinase variants. After incubation, the reaction was terminated by the addition of EDTA and the phosphorylated and non-phosphorylated peptides separated using a LABCHIP® 3000 Reader (Caliper Life Sciences). Controls consisted of assays that did not contain compound, and backgrounds consisted of assays that contained enzyme and substrate but had EDTA from the beginning of the reaction to inhibit kinase activity.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886981";"37";"BindingDB Database";"";"2016";"None";"";""
